NAME;TYPE;PERIOD;NAMEDETAIL;NAMEORIGIN;LANGRENUS;HEVELIUS;RICCIOLI;WORK;COUNTRY;NATIONLITY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;AREA;RUKL;RUKLC;VISCARDY;HATFIELD;WESTFALL;WOOD;LOPAM;LENGHTKM;WIDEKM;LENGHTMI;WIDEMI;HEIGHTM;HEIGHTFE;RAPPORT;PROFIL;GENERAL;SLOPES;WALLS;FLOOR;INTERESTN;INTERESTC;LUNATION;MOONDAYS;MOONDAYM;DIAMINST;THINSTRU;PRINSTRU
TIKHOMIROV K;Crater;??;Nikolaj I. Tikhomirov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USSR;Soviet;20;20 th century;??;1860;??;1930;??;163,9;163,9 ° East;21,3;21,3 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;23;23;14;14;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIKHOMIROV N;Crater;??;Nikolaj I. Tikhomirov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USSR;Soviet;20;20 th century;??;1860;??;1930;??;161,4;161,4 ° East;21,1;21,1 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;18;18;11;11;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIKHOMIROV R;Crater;??;Nikolaj I. Tikhomirov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USSR;Soviet;20;20 th century;??;1860;??;1930;??;160,3;160,3 ° East;24,1;24,1 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;21;21;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIKHOMIROV T;Crater;??;Nikolaj I. Tikhomirov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USSR;Soviet;20;20 th century;??;1860;??;1930;??;158,8;158,8 ° East;25,4;25,4 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;26;26;15;15;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIKHOMIROV X;Crater;??;Nikolaj I. Tikhomirov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USSR;Soviet;20;20 th century;??;1860;??;1930;??;160,6;160,6 ° East;27,3;27,3 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;24;24;14;14;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIKHOMIROV Y;Crater;??;Nikolaj I. Tikhomirov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;USSR;Soviet;20;20 th century;??;1860;??;1930;??;160,3;160,3 ° East;28,3;28,3 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;20;20;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TILING C;Crater;??;Reinhold Tiling;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;Germany;German;20;20 th century;??;1890;??;1933;Rockets conceiver.;-129,7;129,7 ° West;-50,4;50,4 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;21;21;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TILING D;Crater;??;Reinhold Tiling;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;Germany;German;20;20 th century;??;1890;??;1933;Rockets conceiver.;-131,2;131,2 ° West;-52;52 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;34;34;20;20;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TILING F;Crater;??;Reinhold Tiling;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;Germany;German;20;20 th century;??;1890;??;1933;Rockets conceiver.;-129;129 ° West;-52,3;52,3 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;17;17;10;10;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TILING G;Crater;??;Reinhold Tiling;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;Germany;German;20;20 th century;??;1890;??;1933;Rockets conceiver.;-128,6;128,6 ° West;-53;53 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;14;14;8;8;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIMIRYAZEV B;Crater;??;Kliment A. Timiryazev;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;biologist;Russia;Russian;20;20 th century;Saint-Petersburg;1843;Moscow;1920;Darwin's defender. Discoverer of the chlorophyl action.;-145,7;145,7 ° West;-2,3;2,3 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;23;23;14;14;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIMIRYAZEV L;Crater;??;Kliment A. Timiryazev;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;biologist;Russia;Russian;20;20 th century;Saint-Petersburg;1843;Moscow;1920;Darwin's defender. Discoverer of the chlorophyl action.;-146,4;146,4 ° West;-8,2;8,2 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;18;18;11;11;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIMIRYAZEV P;Crater;??;Kliment A. Timiryazev;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;biologist;Russia;Russian;20;20 th century;Saint-Petersburg;1843;Moscow;1920;Darwin's defender. Discoverer of the chlorophyl action.;-148;148 ° West;-7,9;7,9 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;21;21;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIMIRYAZEV S;Crater;??;Kliment A. Timiryazev;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;biologist;Russia;Russian;20;20 th century;Saint-Petersburg;1843;Moscow;1920;Darwin's defender. Discoverer of the chlorophyl action.;-149,4;149,4 ° West;-6;6 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;53;53;31;31;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TIMIRYAZEV W;Crater;??;Kliment A. Timiryazev;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;biologist;Russia;Russian;20;20 th century;Saint-Petersburg;1843;Moscow;1920;Darwin's defender. Discoverer of the chlorophyl action.;-150;150 ° West;-3;3 ° South;South-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;32;32;19;19;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TISELIUS E;Crater;??;Arne Wilhelm Kaurin Tiselius;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;Sweden;Swedish;20;20 th century;Stockholm;1902;Uppsala;1971;Discoverer of several blood and milk proteins. Aminated acids separation. Nobel laureate on 1948.;177,7;177,7 ° East;7,3;7,3 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;17;17;10;10;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TISELIUS L;Crater;??;Arne Wilhelm Kaurin Tiselius;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;chemist;Sweden;Swedish;20;20 th century;Stockholm;1902;Uppsala;1971;Discoverer of several blood and milk proteins. Aminated acids separation. Nobel laureate on 1948.;177,4;177,4 ° East;4,6;4,6 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;12;12;7;7;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TITIUS J;Crater;??;Johann D.;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;Germany;German;18;18 th century;Konitz;1729;Wittenberg;1796;Co-author of an empiric law on planets orbits on 1766 confirmed by Bode on 1772. ;101,6;101,6 ° East;-27,6;27,6 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;24;24;14;14;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TITIUS N;Crater;??;Johann D.;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;Germany;German;18;18 th century;Konitz;1729;Wittenberg;1796;Co-author of an empiric law on planets orbits on 1766 confirmed by Bode on 1772. ;100;100 ° East;-28,1;28,1 ° South;South-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;20;20;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TITIUS Q;Crater;??;Johann D.;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;Germany;German;18;18 th century;Konitz;1729;Wittenberg;1796;Co-author of an empiric law on planets orbits on 1766 confirmed by Bode on 1772. ;98,6;98,6 ° East;-28;28 ° South;South-East;Not defined;??;;No map or picture;No map or picture;No map or picture;No article;??;46;46;27;27;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation located on librations zone of farside.;;;;1;Low interest or difficult formation;2;2 days after New Moon;1 day after Full Moon;30;10x binoculars;50 mm refractor
TITIUS R;Crater;??;Johann D.;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;Germany;German;18;18 th century;Konitz;1729;Wittenberg;1796;Co-author of an empiric law on planets orbits on 1766 confirmed by Bode on 1772. ;99,9;99,9 ° East;-27,1;27,1 ° South;South-East;Not defined;??;;No map or picture;No map or picture;No map or picture;No article;??;14;14;8;8;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Circular formation located on librations zone of farside.;;;;1;Low interest or difficult formation;2;2 days after New Moon;1 day after Full Moon;50;50 mm refractor;100 mm refractor
TITOV E;Crater;??;German S. Titov;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;cosmonaut;USSR;Soviet;20;20 th century;??;1935;Alive;;Second man in space with Vostok 2 cabin.;153,9;153,9 ° East;29,1;29,1 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;22;22;13;13;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TRUMPLER V;Crater;??;Robert J. Trumpler;Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;astronomer;USA;American;20;20 th century;??;1866;??;1956;??;164;164 ° East;29,8;29,8 ° North;North-East;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;36;36;21;21;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TSANDER B;Crater;??;Friedrich A. Tsander (Zander);Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;USSR;Soviet;20;20 th century;??;1887;??;1939;Rockets conceiver.;-147;147 ° West;9,6;9,6 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;55;55;32;32;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TSANDER R;Crater;??;Friedrich A. Tsander (Zander);Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;USSR;Soviet;20;20 th century;??;1887;??;1939;Rockets conceiver.;-152,2;152,2 ° West;3,4;3,4 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;36;36;21;21;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TSANDER S;Crater;??;Friedrich A. Tsander (Zander);Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;USSR;Soviet;20;20 th century;??;1887;??;1939;Rockets conceiver.;-149,4;149,4 ° West;5,7;5,7 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;20;20;12;12;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
TSANDER V;Crater;??;Friedrich A. Tsander (Zander);Andersson / Whitaker 1982;Unknown in this period;Unknown in this period;Unknown in this period;engineer;USSR;Soviet;20;20 th century;??;1887;??;1939;Rockets conceiver.;-153,5;153,5 ° West;7,9;7,9 ° North;North-West;Not defined;No map;;No map or picture;No map or picture;No map or picture;No article;??;37;37;22;22;Unknown;Unknown;Unknown height. Impossible calculation.;Unknown height. Impossible drawing.;Not observable;;;;0;Not observable;0;Not observable;Not observable;999;Not observable;Not observable
